version,category,case_id,image_path,mask_path,width,height,threshold_percent,tp,fp,fn,tn,mIoU_percent,mDice_percent,background_IoU_percent,background_Dice_percent,forgery_IoU_percent,forgery_Dice_percent,accuracy_percent,false_positive_rate_percent,det_score,det_pred_label,det_correct
v1.0.5,casia,casia/tp_casia_Tp_D_CNN_M_N_txt00054_txt00050_10375_tif,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CNN_M_N_txt00054_txt00050_10375_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CNN_M_N_txt00054_txt00050_10375_tif.png,384,256,50.0,50970,20703,2404,24227,59.994932,74.615707,51.183082,67.710066,68.806782,81.521348,76.494344,46.078344,,,
v1.0.5,casia,casia/tp_casia_Tp_D_CNN_S_B_txt00055_txt00047_11328_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CNN_S_B_txt00055_txt00047_11328_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CNN_S_B_txt00055_txt00047_11328_jpg.png,384,256,50.0,8651,5427,3552,80674,69.527243,80.281504,89.984719,94.728375,49.069767,65.834633,90.866089,6.303063,,,
v1.0.5,casia,casia/tp_casia_Tp_D_CNN_S_N_art00001_ani00074_10442_tif,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CNN_S_N_art00001_ani00074_10442_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CNN_S_N_art00001_ani00074_10442_tif.png,384,256,50.0,33198,3182,22130,39794,58.930441,74.134854,61.121863,75.870353,56.739019,72.399354,74.251302,7.404133,,,
v1.0.5,casia,casia/tp_casia_Tp_D_CNN_S_N_art00011_art00014_11841_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CNN_S_N_art00011_art00014_11841_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CNN_S_N_art00011_art00014_11841_jpg.png,384,256,50.0,13663,25,9162,75454,74.470116,84.550315,89.145922,94.261532,59.794311,74.839098,90.6545,0.033122,,,
v1.0.5,casia,casia/tp_casia_Tp_D_CNN_S_N_cha00044_cha00043_00364_tif,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CNN_S_N_cha00044_cha00043_00364_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CNN_S_N_cha00044_cha00043_00364_tif.png,384,256,50.0,6,0,23128,75170,38.248741,43.35957,76.471546,86.667282,0.025936,0.051858,76.472982,0.0,,,
v1.0.5,casia,casia/tp_casia_Tp_D_CNN_S_N_cha10122_nat10124_12167_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CNN_S_N_cha10122_nat10124_12167_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CNN_S_N_cha10122_nat10124_12167_jpg.png,518,800,50.0,128520,2695,64594,218591,71.048946,82.957165,76.462502,86.661473,65.63539,79.252857,83.762307,1.217881,,,
v1.0.5,casia,casia/tp_casia_Tp_D_CNN_S_N_cha10122_nat10139_12166_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CNN_S_N_cha10122_nat10139_12166_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CNN_S_N_cha10122_nat10139_12166_jpg.png,518,800,50.0,142160,1956,66066,204218,71.325289,83.208863,75.013958,85.723401,67.63662,80.694325,83.585425,0.948713,,,
v1.0.5,casia,casia/tp_casia_Tp_D_CNN_S_N_txt00051_txt00051_10376_tif,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CNN_S_N_txt00051_txt00051_10376_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CNN_S_N_txt00051_txt00051_10376_tif.png,384,256,50.0,32091,6795,12589,46829,66.533834,79.828177,70.724782,82.852391,62.342885,76.803963,80.281576,12.671565,,,
v1.0.5,casia,casia/tp_casia_Tp_D_CRD_M_N_nat00048_nat00049_11067_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CRD_M_N_nat00048_nat00049_11067_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CRD_M_N_nat00048_nat00049_11067_jpg.png,384,256,50.0,35997,94,8714,53499,83.102513,90.746728,85.863547,92.394176,80.34148,89.09928,91.040039,0.175396,,,
v1.0.5,casia,casia/tp_casia_Tp_D_CRD_S_N_ind00029_ind00088_00444_tif,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CRD_S_N_ind00029_ind00088_00444_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CRD_S_N_ind00029_ind00088_00444_tif.png,384,256,50.0,3066,2264,759,92215,73.589471,82.683561,96.825847,98.387329,50.353096,66.979792,96.924845,2.3963,,,
v1.0.5,casia,casia/tp_casia_Tp_D_CRN_M_N_ani10112_ani00100_11648_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CRN_M_N_ani10112_ani00100_11648_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CRN_M_N_ani10112_ani00100_11648_jpg.png,384,256,50.0,45336,2040,16795,34133,67.544765,80.587933,64.440794,78.375679,70.648735,82.800186,80.840047,5.639565,,,
v1.0.5,casia,casia/tp_casia_Tp_D_CRN_M_N_ani10117_ani00100_11642_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CRN_M_N_ani10117_ani00100_11642_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CRN_M_N_ani10117_ani00100_11642_jpg.png,384,256,50.0,12092,5128,29764,51320,42.632048,57.783501,59.527676,74.629904,25.736421,40.937098,64.506022,9.084467,,,
v1.0.5,casia,casia/tp_casia_Tp_D_CRN_M_N_arc00008_nat10122_11773_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CRN_M_N_arc00008_nat10122_11773_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CRN_M_N_arc00008_nat10122_11773_jpg.png,384,256,50.0,24101,586,18823,54794,64.61762,78.123523,73.843376,84.953914,55.391864,71.293133,80.256144,1.058144,,,
v1.0.5,casia,casia/tp_casia_Tp_D_CRN_M_N_cha10108_cha00027_11666_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CRN_M_N_cha10108_cha00027_11666_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CRN_M_N_cha10108_cha00027_11666_jpg.png,384,256,50.0,0,0,39698,58606,29.808553,37.350073,59.617106,74.700147,0.0,0.0,59.617106,0.0,,,
v1.0.5,casia,casia/tp_casia_Tp_D_CRN_M_N_cha10108_cha00040_11665_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CRN_M_N_cha10108_cha00040_11665_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CRN_M_N_cha10108_cha00040_11665_jpg.png,384,256,50.0,0,0,38202,60102,30.569458,37.941745,61.138916,75.883489,0.0,0.0,61.138916,0.0,,,
v1.0.5,copymove,copymove/tp_copymove_0_000000001596_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000001596_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000001596_tif.png,500,419,50.0,915,1040,91,207454,72.089591,80.765798,99.457775,99.72815,44.721408,61.803445,99.460143,0.498815,,,
v1.0.5,copymove,copymove/tp_copymove_0_000000001697_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000001697_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000001697_tif.png,500,375,50.0,0,0,2849,184651,49.240267,49.617225,98.480533,99.234451,0.0,0.0,98.480533,0.0,,,
v1.0.5,copymove,copymove/tp_copymove_0_000000003693_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000003693_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000003693_tif.png,640,428,50.0,0,0,527,273393,49.903804,49.951856,99.807608,99.903711,0.0,0.0,99.807608,0.0,,,
v1.0.5,copymove,copymove/tp_copymove_0_000000004051_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000004051_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000004051_tif.png,480,640,50.0,0,0,777,306423,49.873535,49.936688,99.74707,99.873375,0.0,0.0,99.74707,0.0,,,
v1.0.5,copymove,copymove/tp_copymove_0_000000006363_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000006363_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000006363_tif.png,640,480,50.0,0,0,10088,297112,48.358073,49.165332,96.716146,98.330664,0.0,0.0,96.716146,0.0,,,
v1.0.5,copymove,copymove/tp_copymove_0_000000006432_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000006432_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000006432_tif.png,491,640,50.0,0,0,9344,304896,48.513238,49.2454,97.026477,98.4908,0.0,0.0,97.026477,0.0,,,
v1.0.5,copymove,copymove/tp_copymove_0_000000008119_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000008119_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000008119_tif.png,640,480,50.0,286,397,42,306475,69.65262,78.253038,99.856963,99.92843,39.448276,56.577646,99.857096,0.12937,,,
v1.0.5,copymove,copymove/tp_copymove_0_000000009170_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000009170_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000009170_tif.png,640,383,50.0,0,0,21756,223364,45.562174,47.678042,91.124347,95.356085,0.0,0.0,91.124347,0.0,,,
v1.0.5,copymove,copymove/tp_copymove_0_000000009960_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000009960_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000009960_tif.png,640,427,50.0,32,49,362,272837,53.536532,56.699211,99.849587,99.924737,7.223476,13.473684,99.849605,0.017956,,,
v1.0.5,copymove,copymove/tp_copymove_0_000000011075_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000011075_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000011075_tif.png,640,480,50.0,1178,700,30516,274806,46.717951,50.821678,89.799426,94.625603,3.636476,7.017753,89.838542,0.254078,,,
v1.0.5,copymove,copymove/tp_copymove_0_000000011701_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000011701_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000011701_tif.png,612,612,50.0,551,863,44363,328767,44.555461,47.971604,87.90726,93.564517,1.203661,2.378691,87.92505,0.261809,,,
v1.0.5,copymove,copymove/tp_copymove_0_000000012711_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000012711_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000012711_tif.png,640,480,50.0,0,0,2501,304699,49.592936,49.795636,99.185872,99.591272,0.0,0.0,99.185872,0.0,,,
v1.0.5,copymove,copymove/tp_copymove_0_000000012881_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000012881_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000012881_tif.png,640,428,50.0,0,0,7419,266501,48.645772,49.313591,97.291545,98.627181,0.0,0.0,97.291545,0.0,,,
v1.0.5,copymove,copymove/tp_copymove_0_000000012953_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000012953_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000012953_tif.png,640,433,50.0,0,0,12906,264214,47.671406,48.807945,95.342812,97.61589,0.0,0.0,95.342812,0.0,,,
v1.0.5,copymove,copymove/tp_copymove_0_000000013202_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000013202_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000013202_tif.png,427,640,50.0,0,0,9363,263917,48.286922,49.128532,96.573844,98.257064,0.0,0.0,96.573844,0.0,,,
v1.0.5,face,face/tp_face_morphing_0.jpg_IN_100.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_100.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_100.jpg_tif.png,500,652,50.0,64940,1010,200,259850,98.853664,99.422342,99.536505,99.767714,98.170824,99.07697,99.628834,0.387181,,,
v1.0.5,face,face/tp_face_morphing_0.jpg_IN_110.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_110.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_110.jpg_tif.png,500,652,50.0,66334,1034,426,258206,98.642078,99.314782,99.437739,99.718077,97.846417,98.911488,99.552147,0.398858,,,
v1.0.5,face,face/tp_face_morphing_0.jpg_IN_112.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_112.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_112.jpg_tif.png,500,652,50.0,69047,1152,443,255358,98.5607,99.273422,99.379264,99.688666,97.742136,98.858178,99.510736,0.449105,,,
v1.0.5,face,face/tp_face_morphing_0.jpg_IN_127.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_127.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_127.jpg_tif.png,500,652,50.0,62052,1083,716,262149,98.250465,99.114585,99.318426,99.658048,97.182503,98.571122,99.44816,0.411424,,,
v1.0.5,face,face/tp_face_morphing_0.jpg_IN_131.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_131.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_131.jpg_tif.png,500,652,50.0,88629,1720,802,234849,98.085345,99.031551,98.937528,99.465927,97.233163,98.597174,99.22638,0.727061,,,
v1.0.5,face,face/tp_face_morphing_0.jpg_IN_132.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_132.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_132.jpg_tif.png,500,652,50.0,86002,2827,971,236200,97.094044,98.521024,98.417487,99.202433,95.770601,97.839615,98.834969,1.182712,,,
v1.0.5,face,face/tp_face_morphing_0.jpg_IN_170.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_170.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_170.jpg_tif.png,500,652,50.0,70526,2040,413,253021,97.839292,98.904124,99.039824,99.517596,96.638759,98.290652,99.247546,0.799809,,,
v1.0.5,face,face/tp_face_morphing_0.jpg_IN_171.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_171.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_171.jpg_tif.png,500,652,50.0,60930,1514,454,263102,98.06434,99.019046,99.257555,99.627394,96.871125,98.410699,99.396319,0.57215,,,
v1.0.5,face,face/tp_face_morphing_0.jpg_IN_177.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_177.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_177.jpg_tif.png,500,652,50.0,72920,804,534,251742,98.834744,99.412926,99.471313,99.734956,98.198174,99.090897,99.589571,0.318358,,,
v1.0.5,face,face/tp_face_morphing_0.jpg_IN_190.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_190.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_190.jpg_tif.png,500,652,50.0,66291,1395,382,257932,98.352574,99.167068,99.315773,99.656712,97.389375,98.677424,99.454908,0.537931,,,
v1.0.5,face,face/tp_face_morphing_0.jpg_IN_192.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_192.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_192.jpg_tif.png,500,652,50.0,67061,1007,1222,256710,97.961133,98.966489,99.139179,99.567729,96.783086,98.365249,99.316258,0.390739,,,
v1.0.5,face,face/tp_face_morphing_0.jpg_IN_199.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_199.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_199.jpg_tif.png,500,652,50.0,69521,1516,468,254495,98.225908,99.102445,99.226447,99.611722,97.225369,98.593167,99.391411,0.592162,,,
v1.0.5,face,face/tp_face_morphing_0.jpg_IN_31.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_31.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_31.jpg_tif.png,500,652,50.0,66362,733,424,258481,98.920394,99.456246,99.55438,99.776692,98.286408,99.1358,99.645092,0.282778,,,
v1.0.5,face,face/tp_face_morphing_0.jpg_IN_37.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_37.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_37.jpg_tif.png,500,652,50.0,71801,1616,541,252042,98.117466,99.047039,99.151452,99.573918,97.08348,98.52016,99.338344,0.637078,,,
v1.0.5,face,face/tp_face_morphing_0.jpg_IN_49.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_49.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_49.jpg_tif.png,500,652,50.0,67264,1994,610,256132,97.63327,98.797669,98.993569,99.494239,96.272972,98.1011,99.201227,0.772491,,,
v1.0.5,imd2020,imd2020/tp_imd2020_00064_fake_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_00064_fake_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_00064_fake_jpg.png,699,451,50.0,0,0,101044,214205,33.973938,40.457717,67.947876,80.915434,0.0,0.0,67.947876,0.0,,,
v1.0.5,imd2020,imd2020/tp_imd2020_00097_fake_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_00097_fake_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_00097_fake_jpg.png,383,274,50.0,1659,1981,568,100734,68.478464,77.6521,97.532024,98.750594,39.424905,56.553605,97.571039,1.928637,,,
v1.0.5,imd2020,imd2020/tp_imd2020_c8u0rrz_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8u0rrz_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8u0rrz_0_jpg.png,620,464,50.0,0,0,33023,254657,44.260463,46.955491,88.520926,93.910982,0.0,0.0,88.520926,0.0,,,
v1.0.5,imd2020,imd2020/tp_imd2020_c8u4gpd_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8u4gpd_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8u4gpd_0_jpg.png,501,409,50.0,0,0,130809,74100,18.081197,26.558283,36.162394,53.116566,0.0,0.0,36.162394,0.0,,,
v1.0.5,imd2020,imd2020/tp_imd2020_c8vgphr_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8vgphr_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8vgphr_0_jpg.png,375,500,50.0,0,0,9457,178043,47.478133,48.706445,94.956267,97.41289,0.0,0.0,94.956267,0.0,,,
v1.0.5,imd2020,imd2020/tp_imd2020_c8vkf28_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8vkf28_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8vkf28_0_jpg.png,1200,750,50.0,2,114,26387,873497,48.531492,49.260405,97.055438,98.505719,0.007546,0.015091,97.055444,0.013049,,,
v1.0.5,imd2020,imd2020/tp_imd2020_c8vpmfd_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8vpmfd_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8vpmfd_0_jpg.png,1920,1200,50.0,31957,30944,11492,2229607,70.544626,79.577557,98.132254,99.057323,42.956999,60.09779,98.15816,1.36887,,,
v1.0.5,imd2020,imd2020/tp_imd2020_c8vqeqw_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8vqeqw_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8vqeqw_0_jpg.png,1920,1200,50.0,3821,17794,27169,2255216,52.938863,56.770054,98.045239,99.012973,7.832486,14.527136,98.048481,0.782839,,,
v1.0.5,imd2020,imd2020/tp_imd2020_c8w0r2r_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8w0r2r_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8w0r2r_0_jpg.png,1120,629,50.0,13684,2352,119614,568830,46.215931,54.321994,82.344136,90.317285,10.087726,18.326704,82.687088,0.411778,,,
v1.0.5,imd2020,imd2020/tp_imd2020_c8wvegs_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8wvegs_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8wvegs_0_jpg.png,953,953,50.0,376,18787,3601,885445,49.592819,51.000672,97.533908,98.75156,1.651731,3.249784,97.534929,2.077675,,,
v1.0.5,imd2020,imd2020/tp_imd2020_c8xhzdr_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8xhzdr_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8xhzdr_0_jpg.png,650,366,50.0,0,0,4941,232959,48.961538,49.475321,97.923077,98.950641,0.0,0.0,97.923077,0.0,,,
